Date,State,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
2019-10-28,Jharkhand,Mining,3513.25,3110.03,11.48,5.91,13.7173713979735,0,0.33,797.03,9,56.98,3,0.64,1.49,3.45,118.89,17.19,Medium Impact
2019-11-27,Tripura,Finance,16459.11,14357.43,12.77,4.81,10.6913308100224,1,0.92,797.03,4,43.96,2,15.07,2.76,3.35,39.16,78.96,Medium Impact
2019-12-27,Maharashtra,Agriculture,71881.25,62270.58,13.37,9.07,12.7776028345038,0,0.27,797.03,2,71.01,5,42.29,0.77,3.75,80.81,37.97,High Impact
2020-01-26,Tamil Nadu,Agriculture,66233.47,44091.81,33.43,7.68,11.9483710232549,1,0.99,797.03,3,43.73,3,80.23,1.49,5.69,418.66,82.47,Low Impact
2020-02-25,Himachal Pradesh,Mining,3682.5,2323.42,36.91,6.14,13.8950101846905,0,0.67,797.03,4,42.21,3,28.18,1.49,4.27,209.24,55.82,Low Impact
2020-03-26,Punjab,Trade,22975.24,19405.62,15.54,6.42,12.6543880489979,0,0.46,797.03,10,60.63,2,62.57,2.47,4.72,398.68,34.72,Medium Impact
2020-04-25,Gujarat,Mining,23876.4,17404.02,27.11,4.43,11.5792750886067,1,0.61,797.03,6,87.76,4,41.12,2.51,6.89,266.09,95.75,High Impact
2020-05-25,Sikkim,Trade,67517.38,50727.24,24.87,7.39,11.0967743530223,1,0.27,797.03,5,60.44,3,23.43,2.33,5.15,240.8,78.86,Medium Impact
2020-06-24,Haryana,Agriculture,2951.34,1802.98,38.91,5.51,14.1390625234456,1,0.27,797.03,3,56.9,1,51.42,1.22,6.34,403.65,98.71,Medium Impact
2020-07-24,Rajasthan,Mining,11306.75,7811.29,30.91,9.97,20.4953874085596,0,0.11,797.03,10,67.58,5,79.75,0.4,5.47,212.32,42.8,Medium Impact
2020-08-23,Uttar Pradesh,Finance,80191.69,49060.21,38.82,6.36,10.939395067869,1,0.11,797.03,8,46.72,3,83.25,1.18,4.01,401.21,68.43,Low Impact
2020-09-22,Bihar,Services,18675.92,16952.41,9.23,6.4,13.3151422583182,1,0.35,797.03,8,52.97,2,84.65,2.1,3.44,51.23,65.04,Low Impact
2020-10-22,Kerala,Manufacturing,65621.86,44963.37,31.48,6.96,18.715273290209,1,0.76,797.03,7,43.9,1,33.86,2.17,4.42,318.52,71.88,Low Impact
2020-11-21,Odisha,Manufacturing,24580.1,19542.85,20.49,9.42,14.7524174055072,1,0.61,797.03,3,67.17,2,79.35,2.9,3.35,351.59,13.45,Low Impact
2020-12-21,West Bengal,Mining,10844.7,6654.77,38.64,8.61,16.5604634492376,1,0.1,797.03,1,75.33,3,21.22,1.47,6.71,449.65,36.25,High Impact
2021-01-20,Haryana,Services,25074.05,20896.63,16.66,6.16,9.06195700200244,1,0.85,797.03,5,73.79,1,73.84,1.97,7.77,112.94,91.84,Medium Impact
2021-02-19,Odisha,Construction,72504.43,51699.98,28.69,8.03,16.0901500247944,0,0.6,797.03,1,46.56,5,94.84,1.71,5.04,302.51,48.14,High Impact
2021-03-21,Odisha,Construction,85713.95,78365.84,8.57,7.1,9.99631773304618,0,0.96,797.03,6,80.68,5,1.37,0.62,5.32,217.2,96.46,Medium Impact
2021-04-20,Goa,Public Administration,83191.77,75774.51,8.92,6.45,18.0423543532382,0,0.67,797.03,7,46.64,5,44.04,1.49,7.9,192.0,29.22,Medium Impact
2021-05-20,Kerala,Mining,40321.17,28783.34,28.61,4.35,13.5066265207231,0,0.18,797.03,5,39.77,4,64.78,1.73,4.34,54.25,99.77,High Impact
2021-06-19,Bihar,Trade,67140.43,61456.07,8.47,6.25,16.131597881357,1,0.47,797.03,4,52.74,2,70.18,2.86,3.71,67.98,72.78,High Impact
2021-07-19,Goa,Transport,21293.45,20200.14,5.13,4.72,13.7610436077163,1,0.65,797.03,2,68.85,3,17.61,1.23,6.01,418.66,79.88,Medium Impact
2021-08-18,Arunachal Pradesh,Trade,30021.63,26686.09,11.11,9.4,17.2972903607646,0,0.03,797.03,5,39.23,1,97.22,2.94,6.88,375.13,45.72,Low Impact
2021-09-17,Punjab,Finance,89737.25,80378.1,10.43,5.35,11.849127810855,0,0.01,797.03,9,72.13,2,61.53,1.72,6.6,191.79,91.63,Low Impact
2021-10-17,Bihar,Manufacturing,2287.19,1571.65,31.28,9.67,20.2537337976106,0,0.13,797.03,4,86.1,3,16.43,0.88,7.28,414.41,59.09,Medium Impact
2021-11-16,Arunachal Pradesh,Transport,9465.34,7589.74,19.82,6.73,18.2983566754306,1,0.25,797.03,2,49.05,4,2.05,0.74,3.34,41.3,71.28,Medium Impact
2021-12-16,Tamil Nadu,Finance,21580.74,13456.45,37.65,7.42,14.4103617290408,1,0.43,797.03,6,59.26,3,78.33,0.6,5.57,312.76,18.53,High Impact
2022-01-15,Delhi,Real Estate,3626.69,2296.5,36.68,6.8,18.1153504915526,1,0.49,797.03,8,44.84,2,7.97,1.47,4.43,434.22,66.85,High Impact
2022-02-14,Maharashtra,Public Administration,18962.11,18006.66,5.04,3.91,11.7433290998851,0,0.14,797.03,2,53.48,3,14.11,0.26,7.55,419.59,89.12,Low Impact
2022-03-16,Meghalaya,Construction,58721.11,41945.88,28.57,5.63,13.0138418689643,0,0.67,797.03,9,31.43,1,57.48,1.45,8.24,187.02,26.05,Low Impact
2022-04-15,Assam,Construction,42721.03,36819.73,13.81,3.69,10.2348273295535,0,0.6,797.03,7,92.0,4,60.35,2.97,4.69,372.87,76.4,High Impact
2022-05-15,Uttar Pradesh,Trade,89374.5,78858.05,11.77,7.36,11.4528776153011,0,0.29,797.03,2,57.03,1,68.69,2.08,3.57,214.31,12.29,Low Impact
2022-06-14,Telangana,Manufacturing,81926.91,73759.46,9.97,6.13,8.16719660818059,0,0.01,797.03,5,81.28,4,39.35,2.33,4.52,420.23,93.36,Low Impact
2022-07-14,Madhya Pradesh,Agriculture,34839.92,33069.0,5.08,8.45,12.8650622685606,1,0.08,797.03,5,39.27,4,77.39,0.53,3.62,265.85,98.46,High Impact
2022-08-13,Himachal Pradesh,Manufacturing,26682.92,18265.09,31.55,4.54,11.6372317160356,1,0.39,797.03,7,82.8,3,97.44,1.52,4.93,382.66,41.88,Low Impact
2022-09-12,Tamil Nadu,Finance,38589.55,23698.72,38.59,4.15,9.94959952259752,1,0.15,797.03,5,85.91,1,27.11,1.0,6.23,40.21,19.64,High Impact
2022-10-12,Goa,Finance,59439.2,44217.83,25.61,5.84,12.3248522800263,1,0.38,797.03,6,76.51,4,70.3,2.7,8.84,295.42,69.27,Medium Impact
2022-11-11,Himachal Pradesh,Finance,27538.3,17776.75,35.45,9.49,21.2964821956404,1,0.63,797.03,9,88.71,4,92.85,0.71,5.4,275.59,12.69,Low Impact
2019-01-01,Uttar Pradesh,Mining,62790.74,38167.29,39.22,7.97,13.4727237066932,0,0.55,797.03,3,40.87,3,68.63,1.48,4.32,305.38,53.42,High Impact
2019-01-31,Goa,Real Estate,41531.75,30158.25,27.39,5.93,12.451829393601,1,0.23,797.03,3,60.97,2,68.11,1.85,4.0,348.13,34.46,Low Impact
2019-03-02,Maharashtra,Agriculture,55652.67,48657.6,12.57,6.62,9.95515551352819,0,0.34,797.03,8,70.31,2,22.38,1.64,4.04,459.14,52.6,Medium Impact
2019-04-01,Madhya Pradesh,Agriculture,44176.53,35260.08,20.18,3.59,6.06957732436987,1,0.61,797.03,10,68.75,5,53.51,2.52,4.16,393.06,11.64,Medium Impact
2019-05-01,West Bengal,Services,30152.11,21392.09,29.05,9.89,19.6440951459249,0,0.86,797.03,6,85.97,5,56.25,0.85,7.57,110.6,14.65,Medium Impact
2019-05-31,Arunachal Pradesh,Manufacturing,94896.88,78671.38,17.1,7.66,15.3668317507197,0,0.75,797.03,10,44.02,4,70.01,1.26,3.37,413.12,11.44,High Impact
2019-06-30,Maharashtra,Real Estate,76596.97,52178.34,31.88,5.0,14.6070480604389,0,0.55,797.03,3,41.42,2,99.68,2.42,8.98,61.92,65.72,High Impact
2019-07-30,Uttarakhand,Finance,14871.2,8997.57,39.5,7.1,10.5986279888655,0,0.36,797.03,2,46.47,4,3.36,1.68,6.14,311.48,60.41,Medium Impact
2019-08-29,Gujarat,Transport,86978.33,75455.76,13.25,3.77,11.4882877118269,0,0.37,797.03,2,87.95,1,6.52,1.33,6.27,441.49,30.98,Low Impact
2019-09-28,Madhya Pradesh,Public Administration,49255.69,40306.43,18.17,9.76,14.2964247434137,0,0.88,797.03,2,91.17,2,7.8,0.28,5.15,51.46,68.2,Low Impact
2019-10-28,Gujarat,Manufacturing,89560.67,77631.72,13.32,4.22,8.50061816900019,1,0.04,797.03,5,67.03,2,74.3,2.31,7.14,425.0,89.58,Medium Impact
2019-11-27,Delhi,Mining,80185.67,49204.2,38.64,7.54,9.65526014052985,0,0.99,797.03,5,62.59,2,13.64,2.92,5.83,399.51,34.96,Medium Impact
2019-12-27,Tripura,Agriculture,43096.14,38484.5,10.7,4.72,8.02340723569072,0,0.66,797.03,1,69.35,5,62.25,1.94,4.97,252.38,84.88,Low Impact
2020-01-26,Karnataka,Construction,3224.46,2633.85,18.32,8.02,13.1126811149969,1,0.68,797.03,2,70.06,3,32.47,2.6,4.59,155.14,69.63,Medium Impact
2020-02-25,Jharkhand,Construction,27599.06,22001.65,20.28,8.44,11.6087876059093,0,0.04,797.03,2,41.07,3,45.73,1.65,8.55,203.31,13.04,Low Impact
2020-03-26,West Bengal,Public Administration,54621.79,44714.21,18.14,7.71,19.5685844041093,1,0.61,797.03,4,74.62,5,21.57,0.85,4.75,484.36,43.76,Medium Impact
2020-04-25,Haryana,Real Estate,63714.34,57505.48,9.74,7.3,12.3863264852395,1,0.48,797.03,7,59.4,5,86.61,0.24,5.62,101.65,55.7,Low Impact
2020-05-25,Manipur,Trade,26530.88,21368.71,19.46,9.25,12.5532394670232,0,0.11,797.03,3,63.63,5,58.62,2.03,5.1,290.22,75.85,Medium Impact
2020-06-24,Bihar,Agriculture,14796.25,11886.31,19.67,3.55,7.54082312827957,0,0.28,797.03,5,31.97,3,94.46,1.58,3.52,42.54,35.84,Low Impact
2020-07-24,Goa,Manufacturing,83658.09,79202.27,5.33,5.32,13.1970322834147,1,0.89,797.03,9,79.7,4,57.46,2.39,4.12,109.73,98.45,Medium Impact
2020-08-23,Telangana,Trade,98455.82,85150.06,13.51,4.74,7.38043523864788,0,0.55,797.03,5,84.3,5,12.39,2.15,4.14,381.89,71.61,High Impact
2020-09-22,Rajasthan,Mining,53043.33,40037.26,24.52,9.92,20.5443413014115,1,0.41,797.03,9,70.26,4,17.09,2.97,7.16,152.0,43.55,Medium Impact
2020-10-22,Uttarakhand,Public Administration,17996.25,15253.42,15.24,5.73,17.3449967923714,0,0.07,797.03,1,78.67,4,98.91,1.63,5.44,492.9,18.73,Low Impact
2020-11-21,Uttarakhand,Agriculture,27958.43,20583.85,26.38,8.13,12.5974742066738,1,0.71,797.03,9,63.98,1,72.56,1.4,7.69,250.91,26.32,Low Impact
2020-12-21,Meghalaya,Services,2820.68,1918.36,31.99,7.79,14.2909526859085,0,0.7,797.03,5,70.19,3,4.93,1.0,7.25,258.75,53.88,Medium Impact
2021-01-20,Manipur,Transport,91515.58,74026.78,19.11,4.48,6.70134451029497,0,0.61,797.03,8,55.65,4,70.38,1.54,4.15,19.12,54.52,High Impact
2021-02-19,Karnataka,Agriculture,12657.36,11706.33,7.51,4.67,13.0771022472722,1,0.51,797.03,5,81.47,3,41.22,2.64,6.38,478.31,79.09,Medium Impact
2021-03-21,Goa,Construction,58075.13,53731.04,7.48,4.97,11.1092605805258,1,0.43,797.03,6,60.44,3,30.72,0.32,7.46,87.94,75.36,Low Impact
2021-04-20,Arunachal Pradesh,Public Administration,28131.47,20245.29,28.03,5.88,10.5805846610155,1,0.59,797.03,8,74.21,1,15.41,2.94,6.8,269.63,28.11,Low Impact
2021-05-20,Rajasthan,Services,55863.62,43835.46,21.53,4.64,8.70837110616608,1,0.23,797.03,2,70.39,3,83.99,2.98,6.6,198.44,63.55,Medium Impact
2021-06-19,Andhra Pradesh,Finance,65490.62,44145.43,32.59,3.14,11.6802307765876,0,0.94,797.03,3,75.65,4,6.38,1.87,7.44,208.38,11.86,Medium Impact
2021-07-19,Karnataka,Manufacturing,83144.44,78860.08,5.15,9.16,15.3221703103231,1,0.59,797.03,9,81.04,2,28.98,1.13,3.34,322.01,45.87,Medium Impact
2021-08-18,Jharkhand,Trade,21435.71,20222.26,5.66,9.76,13.5565928902991,1,0.31,797.03,5,63.33,4,30.64,0.82,7.39,331.38,78.77,Low Impact
2021-09-17,Maharashtra,Services,2088.59,1727.95,17.27,5.39,14.2810908148682,0,0.45,797.03,5,82.85,4,16.09,0.97,4.64,77.99,45.96,Medium Impact
2021-10-17,Andhra Pradesh,Public Administration,14551.68,12827.96,11.85,5.37,13.0207228303669,0,0.81,797.03,9,62.32,3,50.82,0.34,6.43,250.29,85.2,Low Impact
2021-11-16,Jharkhand,Construction,90101.85,76612.26,14.97,3.05,13.6367205492949,1,0.16,797.03,10,92.18,4,1.17,1.53,4.45,395.45,97.85,Medium Impact
2021-12-16,Tripura,Public Administration,87515.12,70677.68,19.24,7.76,10.9347589887649,0,0.29,797.03,3,78.92,2,30.1,0.36,8.03,222.2,64.65,Low Impact
2022-01-15,Kerala,Finance,60143.9,37209.33,38.13,8.78,18.6366660194445,1,0.68,797.03,4,41.12,3,93.36,2.21,5.88,83.74,23.05,High Impact
2022-02-14,Kerala,Mining,60451.17,45892.56,24.08,4.03,12.7651678681725,0,0.32,797.03,7,83.92,5,31.05,1.24,6.86,157.3,44.17,Low Impact
2022-03-16,Manipur,Transport,66838.63,55888.81,16.38,4.12,7.27010936828097,1,0.79,797.03,2,65.85,4,36.05,0.76,7.76,106.98,10.85,High Impact
2022-04-15,West Bengal,Finance,18361.76,15371.29,16.29,8.53,17.4782072987172,0,0.13,797.03,8,93.99,4,47.32,1.73,8.37,63.78,64.25,Low Impact
2022-05-15,Tamil Nadu,Services,91526.78,66868.82,26.94,7.31,13.7254728887983,1,0.76,797.03,5,76.72,1,56.17,2.93,7.39,189.41,83.94,High Impact
2022-06-14,Jharkhand,Manufacturing,42458.28,39468.89,7.04,3.31,14.7598478555584,1,0.07,797.03,1,35.49,5,80.87,2.15,3.89,270.93,66.69,Medium Impact
2022-07-14,Manipur,Mining,38930.71,25638.79,34.14,7.36,10.7761135061789,0,0.01,797.03,3,55.67,5,19.03,1.58,8.13,37.3,80.75,Low Impact
2022-08-13,Arunachal Pradesh,Transport,52372.85,40595.55,22.49,5.16,13.5883339081573,0,0.9,797.03,9,63.62,2,87.17,2.38,6.71,302.31,81.99,High Impact
2022-09-12,Himachal Pradesh,Agriculture,5649.63,4755.91,15.82,5.58,11.3998004546294,1,0.58,797.03,5,84.54,5,75.75,2.26,6.66,496.52,86.59,High Impact
2022-10-12,Madhya Pradesh,Manufacturing,17462.05,14737.93,15.6,8.39,19.9581467059087,1,0.35,797.03,8,77.41,1,72.27,2.7,8.53,482.1,34.0,High Impact
2022-11-11,Karnataka,Finance,74065.33,61253.78,17.3,8.68,13.9797489529027,0,0.23,797.03,1,54.01,2,8.68,0.77,4.49,414.76,88.41,Low Impact
2019-01-01,Manipur,Construction,9197.07,6404.39,30.36,5.8,17.421859094918,0,0.62,797.03,7,72.47,5,2.16,2.6,4.44,133.9,68.87,Medium Impact
2019-01-31,Goa,Manufacturing,60712.06,39746.5,34.53,9.63,20.6448585110074,0,0.51,797.03,7,67.5,2,59.4,1.04,6.08,12.18,36.08,Medium Impact
2019-03-02,Andhra Pradesh,Transport,25289.56,20802.66,17.74,5.85,10.5538323531065,0,0.99,797.03,8,38.19,5,86.31,2.83,7.51,416.94,98.86,Low Impact
2019-04-01,Sikkim,Public Administration,39540.27,32017.96,19.02,8.4,18.4354177682642,0,0.98,797.03,3,45.27,5,58.44,0.99,5.68,28.8,95.52,Low Impact
2019-05-01,Tripura,Public Administration,29580.68,19605.32,33.72,6.39,18.346042018035,0,0.64,797.03,1,52.17,5,21.32,2.8,6.8,103.61,61.7,Low Impact
2019-05-31,Uttarakhand,Public Administration,36211.6,30663.94,15.32,9.28,13.8066300217128,0,0.44,797.03,9,42.71,4,9.05,2.9,5.72,272.68,85.89,Low Impact
2019-06-30,Nagaland,Finance,72185.54,54811.22,24.07,9.35,15.7177716932331,0,0.49,797.03,1,39.76,5,69.96,0.61,6.66,90.01,33.53,Low Impact
2019-07-30,Karnataka,Transport,30415.05,25357.52,16.63,3.61,10.8118073656675,0,0.68,797.03,6,33.78,4,72.18,2.93,7.93,417.06,47.44,High Impact
2019-08-29,Nagaland,Agriculture,57074.06,50971.61,10.69,9.56,14.5093113580386,1,0.1,797.03,9,86.75,3,17.25,0.44,4.08,388.8,26.56,High Impact
2019-09-28,Jharkhand,Trade,48128.99,31736.49,34.06,8.78,10.9326483964602,0,0.33,797.03,2,48.78,1,2.82,0.81,7.17,378.13,56.81,Medium Impact
2019-10-28,Nagaland,Real Estate,66703.45,40469.03,39.33,8.54,12.7412924419752,0,0.08,797.03,4,48.87,2,40.83,1.44,7.72,408.25,54.64,Low Impact
2019-11-27,Uttar Pradesh,Real Estate,93746.14,81810.94,12.73,4.41,9.22936884341758,1,0.07,797.03,2,43.4,2,58.27,2.98,5.68,110.63,29.15,High Impact
2019-12-27,Telangana,Construction,73524.64,59804.51,18.66,8.64,15.0759970131818,1,0.2,797.03,4,60.9,3,70.6,1.57,4.94,364.72,70.55,High Impact
2020-01-26,Assam,Transport,22279.1,18823.03,15.51,8.95,12.661024784134,1,0.49,797.03,2,63.43,5,80.99,1.74,3.08,178.29,20.6,High Impact
2020-02-25,Punjab,Mining,4087.13,3651.25,10.66,5.02,15.7525435669167,1,0.78,797.03,1,43.54,1,61.05,2.14,7.78,333.76,15.55,Medium Impact
2020-03-26,Tripura,Finance,26964.14,23754.97,11.9,9.67,18.7191113273133,1,0.49,797.03,3,69.56,3,11.09,2.91,4.97,61.89,44.64,Low Impact
2020-04-25,Telangana,Finance,59912.72,56097.6,6.37,3.35,6.20200477559662,1,0.34,797.03,8,76.99,3,68.26,2.39,5.14,353.09,46.88,Medium Impact
2020-05-25,Tamil Nadu,Services,6091.16,4797.26,21.24,4.05,12.5509245113993,0,0.08,797.03,5,54.3,2,98.42,0.83,5.02,486.08,38.78,High Impact
2020-06-24,Chhattisgarh,Public Administration,50140.26,38656.81,22.9,6.76,15.2965647640562,1,0.55,797.03,4,68.05,4,90.56,1.05,5.99,22.76,33.22,High Impact
2020-07-24,Himachal Pradesh,Finance,60087.44,44504.39,25.93,7.03,18.5922117364362,1,0.27,797.03,5,62.65,4,87.17,0.47,7.21,47.82,40.49,Medium Impact
2020-08-23,Odisha,Manufacturing,34090.15,22287.86,34.62,7.52,9.55020871356161,1,0.61,797.03,6,42.71,5,30.22,2.0,7.63,62.69,24.7,High Impact
2020-09-22,Maharashtra,Public Administration,77320.31,61888.15,19.96,3.12,7.59932449805807,0,0.98,797.03,6,77.45,5,75.08,0.71,5.36,215.85,46.31,Medium Impact
2020-10-22,Sikkim,Trade,11553.23,8052.07,30.3,9.72,20.9979147937531,1,0.11,797.03,5,82.09,3,85.11,0.92,6.98,146.1,91.41,High Impact
2020-11-21,Punjab,Construction,8438.64,7784.29,7.75,3.31,14.6313391539828,0,0.21,797.03,6,72.17,5,67.83,2.69,7.32,403.65,30.2,Low Impact
2020-12-21,Arunachal Pradesh,Manufacturing,73090.69,58773.45,19.59,4.0,13.2058641937063,1,0.47,797.03,9,51.05,4,25.06,1.11,4.78,237.42,71.6,High Impact
2021-01-20,Delhi,Manufacturing,50053.64,40418.02,19.25,3.1,12.7576332104753,1,0.97,797.03,5,90.24,1,95.38,1.79,3.58,242.78,22.76,Low Impact
2021-02-19,Karnataka,Trade,69151.84,50081.4,27.58,6.97,9.88482957929647,0,0.77,797.03,6,59.6,2,45.08,1.31,8.37,358.8,41.85,Medium Impact
2021-03-21,Punjab,Services,44047.91,27230.25,38.18,9.53,16.6687583477823,0,0.9,797.03,4,47.28,4,12.98,0.41,7.06,181.62,38.91,Medium Impact
2021-04-20,Telangana,Finance,25393.8,15518.41,38.89,7.66,11.9758299128899,1,0.33,797.03,3,56.54,5,10.98,1.22,6.89,177.25,94.33,Low Impact
2021-05-20,Himachal Pradesh,Services,82091.13,61417.9,25.18,8.76,12.5721804361361,0,0.99,797.03,6,74.98,2,64.75,1.34,3.35,378.71,48.52,Low Impact
2021-06-19,Arunachal Pradesh,Finance,80142.17,50457.34,37.04,3.09,13.1930329912333,0,0.1,797.03,5,84.99,2,43.77,2.71,7.91,390.24,72.14,Low Impact
2021-07-19,Haryana,Transport,69774.95,56684.92,18.76,6.79,10.1403813668054,1,0.05,797.03,4,53.18,3,9.45,1.11,6.4,8.18,64.22,Medium Impact
2021-08-18,Manipur,Transport,27942.37,25381.19,9.17,6.22,12.9065163699638,1,0.86,797.03,5,45.12,5,74.04,1.26,8.09,72.75,22.69,Low Impact
2021-09-17,Gujarat,Manufacturing,59432.84,54025.65,9.1,6.49,17.8757823958603,1,0.93,797.03,7,70.72,3,79.93,2.39,8.85,107.34,94.56,Low Impact
2021-10-17,Punjab,Manufacturing,36736.42,30515.69,16.93,3.51,7.36832055565342,0,0.09,797.03,1,89.88,2,72.54,2.33,8.74,176.45,41.13,High Impact
2021-11-16,Rajasthan,Agriculture,10066.63,6784.22,32.61,7.79,19.5699342373823,1,0.11,797.03,1,41.91,3,20.23,2.44,8.14,146.43,14.03,High Impact
2021-12-16,Meghalaya,Trade,91814.04,82820.75,9.8,6.52,18.4628798576105,1,0.03,797.03,1,82.2,5,68.98,2.87,3.07,334.59,37.04,Low Impact
2022-01-15,Chhattisgarh,Real Estate,14545.04,13237.92,8.99,8.36,15.916171546824,0,0.1,797.03,2,60.98,4,1.07,2.43,8.31,414.24,40.21,Medium Impact
2022-02-14,Himachal Pradesh,Transport,95073.5,63587.89,33.12,6.4,10.1014274017715,0,0.21,797.03,9,81.97,1,30.51,1.34,3.45,96.85,18.35,Medium Impact
2022-03-16,Bihar,Trade,45154.57,38747.1,14.19,4.05,9.21104887940895,1,0.97,797.03,5,62.86,4,39.88,2.5,8.11,281.93,65.8,High Impact
2022-04-15,Uttarakhand,Manufacturing,19328.16,13535.16,29.97,7.54,13.7849283267653,0,0.67,797.03,9,54.53,2,83.52,1.62,4.68,184.54,41.21,High Impact
2022-05-15,Nagaland,Services,54648.19,48140.91,11.91,4.21,9.30324224358222,1,0.78,797.03,5,75.29,4,39.04,0.98,6.66,253.38,66.62,Low Impact
2022-06-14,Assam,Manufacturing,87421.64,82966.04,5.1,9.11,13.9163557987651,0,0.78,797.03,7,88.54,3,1.13,1.05,3.23,310.76,10.61,Low Impact
2022-07-14,Goa,Services,73490.26,44866.47,38.95,7.29,19.0122970921635,1,0.54,797.03,6,50.82,5,35.23,0.83,7.63,446.91,98.38,Medium Impact
2022-08-13,Delhi,Finance,80849.55,73902.8,8.59,4.1,7.63364827415745,0,0.8,797.03,2,59.95,4,49.89,0.61,3.67,96.95,25.35,High Impact
2022-09-12,Haryana,Real Estate,66219.55,54162.34,18.21,9.74,19.0732790871686,0,0.6,797.03,3,44.91,4,94.9,0.72,5.46,44.42,69.34,High Impact
2022-10-12,Punjab,Mining,69535.38,65410.81,5.93,6.63,8.63410289439174,0,0.31,797.03,5,41.92,5,94.1,0.38,7.9,313.98,74.42,Low Impact
2022-11-11,Arunachal Pradesh,Mining,85070.37,64887.71,23.72,3.51,11.4718266940237,0,0.56,797.03,4,80.56,3,18.09,2.69,7.17,197.67,25.44,Low Impact
2019-01-01,Meghalaya,Mining,25717.13,23057.61,10.34,7.39,18.5494300395405,1,0.53,797.03,6,43.04,1,18.51,2.81,3.04,82.29,20.05,Low Impact
2019-01-31,Jharkhand,Finance,49453.07,30751.79,37.82,4.77,9.64934094093219,0,0.82,797.03,8,81.57,4,16.34,1.84,5.42,59.43,23.73,Low Impact
2019-03-02,Bihar,Manufacturing,22899.73,16427.07,28.27,8.63,12.4852597525771,1,0.98,797.03,8,57.9,2,78.89,2.55,3.25,279.9,32.21,High Impact
2019-04-01,Odisha,Agriculture,98779.13,61584.42,37.65,8.72,17.2367979487842,0,0.41,797.03,3,94.68,3,0.6,0.71,7.04,150.93,25.14,Low Impact
2019-05-01,Sikkim,Manufacturing,94461.87,88923.58,5.86,9.85,18.9760140729839,0,0.76,797.03,4,42.83,3,12.72,2.72,8.81,498.72,70.66,High Impact
2019-05-31,Madhya Pradesh,Transport,4903.25,4343.99,11.41,6.51,15.3903051895198,1,0.1,797.03,1,36.04,4,53.8,1.62,6.93,203.54,47.87,Low Impact
2019-06-30,Arunachal Pradesh,Mining,70851.94,63652.79,10.16,6.18,11.3731688002137,0,0.78,797.03,2,34.9,5,24.76,0.39,4.35,106.93,58.4,High Impact
2019-07-30,Tamil Nadu,Manufacturing,92599.58,85959.06,7.17,8.27,12.7920240215933,0,0.37,797.03,9,84.3,4,9.24,0.6,5.13,314.8,14.26,Medium Impact
2019-08-29,Bihar,Public Administration,18876.96,11888.45,37.02,3.93,15.4891879996204,1,0.04,797.03,10,58.46,4,35.99,1.07,8.86,122.88,87.51,High Impact
2019-09-28,Haryana,Public Administration,57226.58,42059.2,26.5,6.83,18.0629950826992,0,0.36,797.03,10,30.2,5,27.42,0.32,4.34,247.55,25.35,Low Impact
2019-10-28,Madhya Pradesh,Transport,91633.34,57258.21,37.51,6.82,13.3931660989282,1,0.61,797.03,2,86.86,2,51.11,1.07,6.37,241.81,42.41,High Impact
2019-11-27,Goa,Finance,4360.65,2938.11,32.62,3.63,14.0919386615437,0,0.12,797.03,6,87.0,5,97.92,0.37,5.4,227.33,16.47,High Impact
2019-12-27,Haryana,Agriculture,70044.61,47649.81,31.97,5.93,12.4532347763429,0,0.92,797.03,7,82.42,4,12.43,0.86,7.61,398.25,22.31,High Impact
2020-01-26,Jharkhand,Trade,30437.55,23260.0,23.58,8.97,15.2138901807251,0,0.08,797.03,6,46.14,1,37.27,0.94,8.2,109.09,69.92,Medium Impact
2020-02-25,Uttarakhand,Finance,92515.22,64205.26,30.6,8.99,12.5576294759929,1,0.93,797.03,8,54.23,5,93.2,2.98,5.05,452.25,72.33,Medium Impact
2020-03-26,Tripura,Finance,97134.77,61713.83,36.47,3.69,9.95406056491972,0,0.71,797.03,9,78.42,2,87.69,0.86,6.96,395.88,70.93,Medium Impact
2020-04-25,Kerala,Manufacturing,94482.38,62228.16,34.14,3.64,11.014169385998,0,0.33,797.03,8,61.81,5,39.43,0.87,6.29,167.23,59.69,Low Impact
2020-05-25,Odisha,Mining,47947.21,31239.83,34.85,4.84,7.06504327428686,0,0.39,797.03,5,40.0,5,69.9,2.12,4.67,91.12,95.73,Medium Impact
2020-06-24,Maharashtra,Construction,86342.22,81211.5,5.94,9.12,15.561130051754,0,0.74,797.03,8,45.78,3,8.79,2.61,4.63,140.49,55.65,Medium Impact
2020-07-24,Delhi,Public Administration,84610.39,73251.65,13.42,3.9,13.713562183952,0,0.6,797.03,10,93.22,3,71.25,1.28,6.23,166.99,50.45,Low Impact
2020-08-23,Sikkim,Mining,32590.95,30593.66,6.13,8.04,16.8404605637426,0,0.67,797.03,10,39.82,4,97.29,2.65,3.92,278.91,32.28,High Impact
2020-09-22,Odisha,Services,83062.63,62621.68,24.61,3.71,12.0615698886393,0,0.39,797.03,9,77.2,4,53.75,1.15,7.86,24.14,18.9,Low Impact
